blue_bans,red_bans,blue_picks,red_picks,patch,blue_side,red_side,winner,loser
,,,,,Excel Esports,FC Schalke 04,blue_side,red_side
Viego,Varus,Renekton,Olaf,11.11,,,,
Thresh,Gwen,Volibear,Udyr,11.11,,,,
Nocturne,Lucian,Akali,Orianna,11.11,,,,
Tahm Kench,Rumble,Kaisa,KogMaw,11.11,,,,
Braum,Twisted Fate,Leona,Lulu,11.11,,,,
,,,,,MAD Lions,Fnatic,blue_side,red_side
Karma,Renekton,Nocturne,Sett,11.11,,,,
Varus,Thresh,Xin Zhao,Rumble,11.11,,,,
Gwen,Udyr,Akali,Viego,11.11,,,,
Nautilus,Orianna,KogMaw,Tristana,11.11,,,,
Leona,Lee Sin,Lulu,Rell,11.11,,,,
,,,,,FC Schalke 04,G2 Esports,blue_side,red_side
Thresh,Lulu,Gwen,Nocturne,11.11,,,,
Rumble,Ezreal,Udyr,Gragas,11.11,,,,
Jayce,Xin Zhao,Viego,Lucian,11.11,,,,
Fiddlesticks,Karma,KogMaw,Varus,11.11,,,,
Tahm Kench,Braum,Nautilus,Leona,11.11,,,,
,,,,,Team Vitality,Rogue,red_side,blue_side
Sylas,Renekton,Gwen,Viego,11.11,,,,
Akali,Rumble,Lillia,Udyr,11.11,,,,
Thresh,Lulu,Lucian,Viktor,11.11,,,,
Jayce,Xin Zhao,Kaisa,Ezreal,11.11,,,,
Zoe,Volibear,Nautilus,Braum,11.11,,,,
,,,,,SK Gaming,Misfits Gaming,red_side,blue_side
Thresh,Lulu,Nocturne,Lee Sin,11.11,,,,
Varus,Ezreal,Rumble,Trundle,11.11,,,,
Renekton,Gwen,Viego,Akali,11.11,,,,
Volibear,Sett,Tahm Kench,Kaisa,11.11,,,,
Xin Zhao,Lucian,Senna,Nautilus,11.11,,,,
,,,,,Excel Esports,Astralis,red_side,blue_side
Gwen,Thresh,Viego,Lee Sin,11.11,,,,
Varus,Lulu,Rumble,Udyr,11.11,,,,
Ezreal,Renekton,Lucian,Akali,11.11,,,,
Tristana,Senna,Xayah,Kaisa,11.11,,,,
Nautilus,Leona,Rakan,Alistar,11.11,,,,
,,,,,Fnatic,Misfits Gaming,red_side,blue_side
Akali,Gwen,Lee Sin,Lulu,11.11,,,,
Thresh,Rumble,Taliyah,Xin Zhao,11.11,,,,
KogMaw,Ezreal,Renekton,Viego,11.11,,,,
Ryze,Nautilus,Sivir,Varus,11.11,,,,
Nocturne,Leona,Alistar,Braum,11.11,,,,
,,,,,FC Schalke 04,Team Vitality,red_side,blue_side
Ezreal,Gwen,Kennen,Wukong,11.11,,,,
Lee Sin,Renekton,Rumble,Xin Zhao,11.11,,,,
Varus,Senna,Jayce,Akali,11.11,,,,
Leona,Thresh,Kalista,Kaisa,11.11,,,,
Nautilus,Malphite,Alistar,Rakan,11.11,,,,
,,,,,Rogue,Excel Esports,blue_side,red_side
Thresh,Renekton,Lee Sin,Lucian,11.11,,,,
Xin Zhao,Gwen,Trundle,Rumble,11.11,,,,
Lulu,Nocturne,Viktor,Orianna,11.11,,,,
Sett,Karma,Ezreal,Kaisa,11.11,,,,
Viego,Sylas,Leona,Nautilus,11.11,,,,
,,,,,Astralis,SK Gaming,blue_side,red_side
Thresh,Gwen,Viego,Jayce,11.11,,,,
Lee Sin,Renekton,Xin Zhao,Rumble,11.11,,,,
Udyr,Nocturne,Syndra,Lucian,11.11,,,,
Wukong,Tahm Kench,Varus,Ezreal,11.11,,,,
Leona,Karma,Rakan,Braum,11.11,,,,
,,,,,G2 Esports,MAD Lions,blue_side,red_side
