blue_bans,red_bans,blue_picks,red_picks,patch,blue_side,red_side,winner,loser
Qiyana,Akali,Aatrox,Sett,10.2,,,,
Aphelios,Senna,Gragas,Olaf,10.2,,,,
Xayah,Gangplank,Tristana,Azir,10.2,,,,
Elise,Yasuo,Syndra,Miss Fortune,10.2,,,,
Jarvan IV,Lucian,Nautilus,Leona,10.2,,,,
,,,,,Origen,Rogue,blue_side,red_side
Lucian,Akali,Ornn,Aatrox,10.1,,,,
Senna,Pantheon,Jarvan IV,Lee Sin,10.1,,,,
Qiyana,Aphelios,Cassiopeia,Zoe,10.1,,,,
LeBlanc,Thresh,Miss Fortune,Xayah,10.1,,,,
Diana,Nautilus,Leona,Rakan,10.1,,,,
,,,,,SK Gaming,G2 Esports,red_side,blue_side
Lucian,Akali,Aatrox,Nocturne,10.1,,,,
Rumble,Pantheon,Gragas,Lee Sin,10.1,,,,
Gangplank,Senna,Diana,Orianna,10.1,,,,
LeBlanc,Veigar,Aphelios,Miss Fortune,10.1,,,,
Jax,Yasuo,Braum,Leona,10.1,,,,
,,,,,Fnatic,Misfits Gaming,blue_side,red_side
Rumble,Akali,Gnar,Renekton,10.1,,,,
Xayah,Aphelios,Gragas,Elise,10.1,,,,
Jarvan IV,Qiyana,LeBlanc,Ryze,10.1,,,,
Pantheon,Yasuo,Senna,Varus,10.1,,,,
Ornn,Gangplank,Nautilus,Braum,10.1,,,,
,,,,,Origen,FC Schalke 04,blue_side,red_side
Rakan,Akali,Ornn,Mordekaiser,10.1,,,,
Qiyana,Lucian,Taliyah,Olaf,10.1,,,,
Thresh,Braum,Pantheon,Vladimir,10.1,,,,
LeBlanc,Gragas,Aphelios,Senna,10.1,,,,
Jarvan IV,Lee Sin,Nautilus,Tahm Kench,10.1,,,,
,,,,,Excel Esports,Rogue,red_side,blue_side
Irelia,Akali,Rumble,Mordekaiser,10.1,,,,
Pantheon,Qiyana,RekSai,Jarvan IV,10.1,,,,
Ornn,Senna,Cassiopeia,Zoe,10.1,,,,
LeBlanc,Lee Sin,Varus,Miss Fortune,10.1,,,,
Sylas,Olaf,Braum,Rakan,10.1,,,,
,,,,,Team Vitality,MAD Lions,red_side,blue_side
Lucian,Akali,Swain,Gangplank,10.1,,,,
Mordekaiser,Pantheon,Qiyana,Gragas,10.1,,,,
Jarvan IV,Senna,Diana,LeBlanc,10.1,,,,
Ornn,Olaf,Aphelios,Xayah,10.1,,,,
Yasuo,Aatrox,Braum,Rakan,10.1,,,,
,,,,,Fnatic,Origen,red_side,blue_side
Thresh,Akali,Mordekaiser,Ornn,10.1,,,,
Rumble,Aphelios,Gragas,Jarvan IV,10.1,,,,
Rakan,Qiyana,Yasuo,Cassiopeia,10.1,,,,
LeBlanc,Olaf,Varus,Xayah,10.1,,,,
Zoe,Lee Sin,Braum,Nautilus,10.1,,,,
,,,,,Excel Esports,FC Schalke 04,blue_side,red_side
Rumble,Akali,Irelia,Gangplank,10.1,,,,
Olaf,Pantheon,Gragas,Jarvan IV,10.1,,,,
Lucian,Draven,Qiyana,LeBlanc,10.1,,,,
Jax,Ornn,Aphelios,Senna,10.1,,,,
Mordekaiser,Vladimir,Braum,Nautilus,10.1,,,,
,,,,,Rogue,Misfits Gaming,blue_side,red_side
Lucian,Akali,Ornn,Aatrox,10.1,,,,
Jarvan IV,Qiyana,RekSai,Lee Sin,10.1,,,,
Renekton,Pantheon,VelKoz,Cassiopeia,10.1,,,,
Ryze,Rumble,Aphelios,Miss Fortune,10.1,,,,
Zoe,LeBlanc,Braum,Leona,10.1,,,,
,,,,,SK Gaming,Team Vitality,blue_side,red_side
Irelia,Akali,Aatrox,Ornn,10.1,,,,
Rumble,Yasuo,Elise,Lee Sin,10.1,,,,
Pantheon,Diana,Qiyana,Mordekaiser,10.1,,,,
LeBlanc,Kayle,Senna,Aphelios,10.1,,,,
Thresh,Rakan,Nautilus,Braum,10.1,,,,
,,,,,G2 Esports,MAD Lions,blue_side,red_side
