blue_bans,red_bans,blue_picks,red_picks,patch,blue_side,red_side,winner,loser
Ornn,Sivir,Tahm Kench,Zeri,12.14,,,,
Pyke,Draven,Senna,Lulu,12.14,,,,
,,,,,Team Vitality,Fnatic,red_side,blue_side
Kalista,Ornn,Shyvana,Sejuani,12.14,,,,
Draven,Yuumi,Wukong,Poppy,12.14,,,,
Gwen,Vex,Ahri,Sylas,12.14,,,,
Aatrox,Renekton,Zeri,Sivir,12.14,,,,
Rakan,Renata Glasc,Bard,Lulu,12.14,,,,
,,,,,Astralis,MAD Lions,red_side,blue_side
Renata Glasc,Gwen,Sejuani,Sett,12.14,,,,
Kalista,Yuumi,Trundle,Poppy,12.14,,,,
LeBlanc,Ahri,Azir,Taliyah,12.14,,,,
Rakan,Ornn,Sivir,Draven,12.14,,,,
Alistar,Braum,Tahm Kench,Nautilus,12.14,,,,
,,,,,Excel Esports,SK Gaming,blue_side,red_side
Ornn,Azir,Gwen,Akali,12.14,,,,
LeBlanc,Yuumi,Trundle,Wukong,12.14,,,,
Poppy,Taliyah,Ahri,Swain,12.14,,,,
Sylas,Renata Glasc,Kalista,Sivir,12.14,,,,
Zoe,Aphelios,Taric,Rakan,12.14,,,,
,,,,,Rogue,Team BDS,red_side,blue_side
Kalista,Poppy,Gwen,Jax,12.14,,,,
Yuumi,Jarvan IV,Trundle,Wukong,12.14,,,,
Ornn,LeBlanc,Ahri,Taliyah,12.14,,,,
Vi,Renata Glasc,Draven,Aphelios,12.14,,,,
Braum,Rakan,Lulu,Leona,12.14,,,,
,,,,,G2 Esports,MAD Lions,blue_side,red_side
Kalista,Yuumi,Kennen,Gwen,12.14,,,,
Azir,Wukong,Trundle,Poppy,12.14,,,,
Sivir,Ornn,Karma,LeBlanc,12.14,,,,
Aphelios,Vex,Zeri,Lucian,12.14,,,,
Twitch,Lissandra,Rakan,Nami,12.14,,,,
,,,,,Astralis,Fnatic,red_side,blue_side
Ornn,Azir,Renekton,Sejuani,12.14,,,,
Kalista,Gwen,Jarvan IV,Vi,12.14,,,,
Poppy,Yuumi,Taliyah,Sylas,12.14,,,,
LeBlanc,Braum,Sivir,Draven,12.14,,,,
Ahri,Tahm Kench,Rakan,Nautilus,12.14,,,,
,,,,,Rogue,Excel Esports,blue_side,red_side
Trundle,Poppy,Darius,Ornn,12.14,,,,
Yuumi,Kalista,Vi,Jarvan IV,12.14,,,,
Wukong,Renata Glasc,LeBlanc,Ahri,12.14,,,,
Alistar,Xayah,Yasuo,Sivir,12.14,,,,
Taric,Gwen,Rakan,Galio,12.14,,,,
,,,,,SK Gaming,Team Vitality,blue_side,red_side
Trundle,Renata Glasc,Ornn,Sejuani,12.14,,,,
Poppy,Yuumi,Xin Zhao,Skarner,12.14,,,,
Gwen,Wukong,Ahri,Sylas,12.14,,,,
Vi,Akali,Twitch,Sivir,12.14,,,,
Jarvan IV,Lulu,Tahm Kench,Braum,12.14,,,,
,,,,,Team BDS,Misfits Gaming,red_side,blue_side
Ahri,Taliyah,Jarvan IV,Sejuani,12.14,,,,
Kalista,Poppy,Wukong,Pantheon,12.14,,,,
Gwen,Ornn,Azir,Sylas,12.14,,,,
Nautilus,Gragas,Ezreal,Draven,12.14,,,,
Pyke,Shyvana,Rakan,Renata Glasc,12.14,,,,
,,,,,Fnatic,G2 Esports,red_side,blue_side
Azir,Kalista,Shyvana,Ornn,12.14,,,,
Wukong,Gwen,Poppy,Pantheon,12.14,,,,
Trundle,Yuumi,LeBlanc,Taliyah,12.14,,,,
Vi,Lucian,Vayne,Sivir,12.14,,,,
Jarvan IV,Ezreal,Renata Glasc,Ashe,12.14,,,,
,,,,,SK Gaming,Rogue,blue_side,red_side
Draven,Gwen,Ornn,Aatrox,12.14,,,,
Kalista,Poppy,Trundle,Vi,12.14,,,,
Taliyah,Sivir,Sylas,Ahri,12.14,,,,
Twisted Fate,LeBlanc,Twitch,Zeri,12.14,,,,
Lissandra,Akali,Yuumi,Rakan,12.14,,,,
,,,,,Misfits Gaming,MAD Lions,blue_side,red_side
Kalista,Gwen,Ornn,Gnar,12.14,,,,
Poppy,Trundle,Xin Zhao,Wukong,12.14,,,,
Draven,Yuumi,Ahri,Taliyah,12.14,,,,
Gangplank,LeBlanc,Twitch,Sivir,12.14,,,,
Braum,Jarvan IV,Renata Glasc,Bard,12.14,,,,
,,,,,Team BDS,Excel Esports,blue_side,red_side
Kalista,Wukong,Ornn,Gnar,12.14,,,,
Draven,Sivir,Trundle,Jarvan IV,12.14,,,,
LeBlanc,Yuumi,Sylas,Akali,12.14,,,,
Azir,Pyke,Twitch,Zeri,12.14,,,,
Taliyah,Bard,Renata Glasc,Rakan,12.14,,,,
,,,,,Astralis,Team Vitality,blue_side,red_side
Draven,Azir,Gwen,Sejuani,12.14,,,,
Yuumi,Jarvan IV,Wukong,Trundle,12.14,,,,
Poppy,Kennen,Ahri,Taliyah,12.14,,,,
Kalista,Lucian,Ezreal,Zeri,12.14,,,,
Sivir,Nilah,Rakan,Lulu,12.14,,,,
,,,,,Rogue,MAD Lions,blue_side,red_side
Gwen,Yuumi,Ornn,Sejuani,12.14,,,,
Trundle,Poppy,Viego,Jarvan IV,12.14,,,,
Pantheon,Wukong,LeBlanc,Sylas,12.14,,,,
Rakan,Vi,Nilah,Sivir,12.14,,,,
Janna,Aatrox,Taric,Lulu,12.14,,,,
,,,,,Excel Esports,G2 Esports,red_side,blue_side
Kalista,Taliyah,Ornn,Gnar,12.14,,,,
Gwen,Poppy,Trundle,Wukong,12.14,,,,
Jarvan IV,Draven,Azir,Akali,12.14,,,,
Sylas,Rakan,KogMaw,Sivir,12.14,,,,
LeBlanc,Renata Glasc,Lulu,Yuumi,12.14,,,,
,,,,,Fnatic,SK Gaming,blue_side,red_side
LeBlanc,Taliyah,Gnar,Kennen,12.14,,,,
Gwen,Yuumi,Trundle,Wukong,12.14,,,,
Sylas,Poppy,Swain,Qiyana,12.14,,,,
Akali,Azir,Sivir,Zeri,12.14,,,,
Alistar,Ahri,Renata Glasc,Amumu,12.14,,,,
,,,,,Team Vitality,Team BDS,blue_side,red_side
Ornn,Gwen,Sejuani,Gnar,12.14,,,,
Wukong,Yuumi,Poppy,Viego,12.14,,,,
Ahri,Trundle,Taliyah,Orianna,12.14,,,,
Tahm Kench,Akali,Sivir,Draven,12.14,,,,
Bard,Jax,Leona,Pyke,12.14,,,,
,,,,,Misfits Gaming,Astralis,blue_side,red_side
Yuumi,Gwen,Irelia,Gnar,12.13,,,,
Gangplank,Wukong,Viego,Trundle,12.13,,,,
Zeri,Senna,Taliyah,Ahri,12.13,,,,
Samira,Lucian,Kaisa,Ezreal,12.13,,,,
Sivir,Kalista,Nautilus,Renata Glasc,12.13,,,,
,,,,,G2 Esports,Team Vitality,red_side,blue_side
Yuumi,Zeri,Gragas,Gnar,12.13,,,,
Ahri,Renata Glasc,Trundle,Poppy,12.13,,,,
Gwen,Gangplank,Taliyah,Zoe,12.13,,,,
Aphelios,Rakan,Sivir,Ezreal,12.13,,,,
Lulu,Pyke,Nautilus,Braum,12.13,,,,
,,,,,Fnatic,Team BDS,blue_side,red_side
Kalista,Diana,Gangplank,Gnar,12.13,,,,
Gwen,Zeri,Wukong,Trundle,12.13,,,,
Yuumi,Orianna,Ahri,Taliyah,12.13,,,,
Senna,Tahm Kench,Sivir,Aphelios,12.13,,,,
Renata Glasc,Nautilus,Bard,Lulu,12.13,,,,
,,,,,Astralis,Rogue,blue_side,red_side
Renata Glasc,Taliyah,Gwen,Jax,12.13,,,,
Kalista,Zeri,Trundle,Poppy,12.13,,,,
Yuumi,Azir,Twisted Fate,Akali,12.13,,,,
Gangplank,Nautilus,Draven,Lucian,12.13,,,,
Gnar,Amumu,Leona,Nami,12.13,,,,
,,,,,MAD Lions,Excel Esports,blue_side,red_side
Kalista,Trundle,Shyvana,Gnar,12.13,,,,
Renata Glasc,Gwen,Poppy,Vi,12.13,,,,
Taliyah,Yuumi,Akali,Sylas,12.13,,,,
Jarvan IV,Jax,Sivir,Zeri,12.13,,,,
Wukong,Camille,Leona,Alistar,12.13,,,,
,,,,,Misfits Gaming,SK Gaming,blue_side,red_side
Draven,Renata Glasc,Jayce,Gwen,12.13,,,,
Poppy,Zeri,Wukong,Vi,12.13,,,,
Sylas,Azir,Ahri,Taliyah,12.13,,,,
Kalista,Caitlyn,Sivir,Jinx,12.13,,,,
Aphelios,Lucian,Zilean,Rakan,12.13,,,,
,,,,,Fnatic,MAD Lions,red_side,blue_side
Senna,Yuumi,Kennen,Gwen,12.13,,,,
Renata Glasc,Zeri,Poppy,Wukong,12.13,,,,
Trundle,Taliyah,Zoe,Swain,12.13,,,,
Rakan,Akali,Aphelios,Sivir,12.13,,,,
Bard,Sylas,Tahm Kench,Lulu,12.13,,,,
,,,,,Team BDS,G2 Esports,red_side,blue_side
Yuumi,Kalista,Gwen,Gnar,12.13,,,,
Skarner,Azir,Vi,Poppy,12.13,,,,
Trundle,Lucian,Taliyah,Zoe,12.13,,,,
Renata Glasc,Senna,Ezreal,Zeri,12.13,,,,
Sylas,Sivir,Amumu,Leona,12.13,,,,
,,,,,Rogue,Misfits Gaming,red_side,blue_side
Gwen,Zeri,Gnar,Gangplank,12.13,,,,
Kalista,Yuumi,Trundle,Wukong,12.13,,,,
Lissandra,Poppy,Taliyah,Ahri,12.13,,,,
Draven,Ezreal,Sivir,Aphelios,12.13,,,,
Lucian,Tahm Kench,Renata Glasc,Zilean,12.13,,,,
,,,,,Team Vitality,Excel Esports,blue_side,red_side
Yuumi,Kalista,Gwen,Gangplank,12.13,,,,
Trundle,Poppy,Hecarim,Viego,12.13,,,,
Wukong,Zeri,Taliyah,Orianna,12.13,,,,
Xayah,Jarvan IV,Aphelios,Jinx,12.13,,,,
Lulu,Vi,Renata Glasc,Tahm Kench,12.13,,,,
,,,,,SK Gaming,Astralis,blue_side,red_side
Zeri,Yuumi,Gnar,Gwen,12.13,,,,
Diana,Wukong,Volibear,Xin Zhao,12.13,,,,
Trundle,Poppy,Azir,Taliyah,12.13,,,,
Renata Glasc,Jarvan IV,Kalista,Aphelios,12.13,,,,
Viego,Vi,Sejuani,Tahm Kench,12.13,,,,
,,,,,Rogue,G2 Esports,red_side,blue_side
Twitch,Yuumi,Gangplank,Gragas,12.13,,,,
Azir,Zeri,Trundle,Wukong,12.13,,,,
Kalista,Poppy,Taliyah,Vex,12.13,,,,
Shyvana,Lucian,Xayah,Aphelios,12.13,,,,
Nautilus,Draven,Rakan,Tahm Kench,12.13,,,,
,,,,,Excel Esports,Fnatic,blue_side,red_side
Lee Sin,Zeri,Gnar,Jax,12.13,,,,
Wukong,Yuumi,Trundle,Poppy,12.13,,,,
Gwen,Gangplank,Taliyah,Sylas,12.13,,,,
Ornn,Renata Glasc,Tahm Kench,Aphelios,12.13,,,,
Nautilus,Jinx,Senna,Rakan,12.13,,,,
,,,,,Team Vitality,Misfits Gaming,blue_side,red_side
Renata Glasc,Yuumi,Gangplank,Gnar,12.13,,,,
Kalista,Gwen,Trundle,Jarvan IV,12.13,,,,
Poppy,Zeri,Taliyah,Sylas,12.13,,,,
Ezreal,Draven,Jinx,Aphelios,12.13,,,,
Lucian,Karthus,Rakan,Nautilus,12.13,,,,
,,,,,MAD Lions,SK Gaming,blue_side,red_side
Ezreal,Yuumi,Gangplank,Gnar,12.13,,,,
Seraphine,Poppy,Wukong,Xin Zhao,12.13,,,,
Gwen,Ornn,Vex,Sylas,12.13,,,,
Lissandra,Renata Glasc,Zeri,Aphelios,12.13,,,,
Taliyah,Braum,Rakan,Zilean,12.13,,,,
,,,,,Astralis,Team BDS,blue_side,red_side
Wukong,Zeri,Gnar,Gangplank,12.13,,,,
Kalista,Yuumi,Trundle,Poppy,12.13,,,,
Jarvan IV,Ezreal,Corki,Azir,12.13,,,,
Lucian,Taliyah,Aphelios,Caitlyn,12.13,,,,
Senna,Sylas,Nautilus,Renata Glasc,12.13,,,,
,,,,,Fnatic,Rogue,red_side,blue_side
Renata Glasc,Viego,Gwen,Gnar,12.13,,,,
Gangplank,Yuumi,Poppy,Wukong,12.13,,,,
Zeri,Lissandra,Taliyah,Orianna,12.13,,,,
Azir,Kalista,Draven,Aphelios,12.13,,,,
Braum,Jinx,Nautilus,Tahm Kench,12.13,,,,
,,,,,MAD Lions,Team Vitality,blue_side,red_side
Poppy,Senna,Gwen,Gnar,12.13,,,,
Yuumi,Seraphine,Viego,Wukong,12.13,,,,
Zeri,Gangplank,Taliyah,Orianna,12.13,,,,
Pyke,Lucian,Draven,Jinx,12.13,,,,
Renata Glasc,Kalista,Tahm Kench,Braum,12.13,,,,
,,,,,G2 Esports,Astralis,blue_side,red_side
Kalista,Lee Sin,Gwen,Gangplank,12.13,,,,
Lissandra,Zeri,Viego,Wukong,12.13,,,,
Poppy,Yuumi,Sylas,Taliyah,12.13,,,,
Lucian,Jinx,Xayah,Samira,12.13,,,,
Aphelios,Ezreal,Nautilus,Renata Glasc,12.13,,,,
,,,,,Misfits Gaming,Excel Esports,red_side,blue_side
Senna,Kalista,Gnar,Sejuani,12.13,,,,
Yuumi,Poppy,Jarvan IV,Wukong,12.13,,,,
Taliyah,Sylas,Azir,LeBlanc,12.13,,,,
Lissandra,Lee Sin,Zeri,Aphelios,12.13,,,,
Camille,Hecarim,Renata Glasc,Lulu,12.13,,,,
,,,,,SK Gaming,Team BDS,blue_side,red_side
Azir,Corki,Gangplank,Kayle,12.12,,,,
Volibear,Yuumi,Xin Zhao,Viego,12.12,,,,
Gwen,Wukong,Sylas,Zoe,12.12,,,,
Ahri,Lee Sin,Zeri,Twitch,12.12,,,,
Rakan,Jarvan IV,Lulu,Renata Glasc,12.12,,,,
,,,,,Team Vitality,Fnatic,blue_side,red_side
Senna,Lee Sin,Gwen,Gangplank,12.12,,,,
Renata Glasc,Ornn,Viego,Wukong,12.12,,,,
Poppy,Yuumi,Corki,Sylas,12.12,,,,
Gnar,Karma,Zeri,Twitch,12.12,,,,
Rakan,Lulu,Braum,Taric,12.12,,,,
,,,,,Misfits Gaming,G2 Esports,blue_side,red_side
Kalista,Yuumi,Sion,Gnar,12.12,,,,
Gangplank,Corki,Wukong,Lee Sin,12.12,,,,
Senna,Ezreal,Sylas,Lissandra,12.12,,,,
Azir,Irelia,Seraphine,Lucian,12.12,,,,
Vi,Camille,Nautilus,Nami,12.12,,,,
,,,,,Team BDS,Rogue,red_side,blue_side
Ornn,Yuumi,Gnar,Camille,12.12,,,,
Renata Glasc,Seraphine,Lee Sin,Trundle,12.12,,,,
Sylas,Gangplank,Lissandra,Orianna,12.12,,,,
Xayah,Lucian,Samira,Jinx,12.12,,,,
Zeri,Draven,Rell,Tahm Kench,12.12,,,,
,,,,,MAD Lions,Astralis,blue_side,red_side
Yuumi,Seraphine,Shyvana,Ornn,12.12,,,,
Lucian,Gnar,Poppy,Volibear,12.12,,,,
Zeri,Gangplank,Sylas,Taliyah,12.12,,,,
Trundle,Azir,Kalista,Draven,12.12,,,,
Wukong,Gragas,Renata Glasc,Janna,12.12,,,,
,,,,,SK Gaming,Excel Esports,blue_side,red_side
Yuumi,Wukong,Gwen,Gnar,12.12,,,,
Gangplank,Azir,Vi,Viego,12.12,,,,
Corki,Lucian,Sylas,Akali,12.12,,,,
Lulu,Rakan,Kalista,Zeri,12.12,,,,
Renata Glasc,Poppy,Taric,Tahm Kench,12.12,,,,
,,,,,Rogue,Team Vitality,blue_side,red_side
Kalista,Senna,Gnar,Sylas,12.12,,,,
Yuumi,Zeri,Volibear,Poppy,12.12,,,,
Gangplank,Seraphine,Azir,Akali,12.12,,,,
Samira,Trundle,Lucian,Draven,12.12,,,,
Ornn,Taliyah,Nami,Nautilus,12.12,,,,
,,,,,G2 Esports,SK Gaming,red_side,blue_side
Lee Sin,Kalista,Shyvana,Gnar,12.12,,,,
Yuumi,Corki,Viego,Wukong,12.12,,,,
Twitch,Zeri,Azir,Akali,12.12,,,,
Volibear,Renata Glasc,Caitlyn,Aphelios,12.12,,,,
Lulu,Rakan,Morgana,Amumu,12.12,,,,
,,,,,Fnatic,Misfits Gaming,red_side,blue_side
Kalista,Ezreal,Gnar,Ornn,12.12,,,,
Volibear,Renata Glasc,Jarvan IV,Lee Sin,12.12,,,,
Gangplank,Poppy,Swain,Lissandra,12.12,,,,
Wukong,Trundle,Twitch,Zeri,12.12,,,,
Sylas,Ahri,Yuumi,Lulu,12.12,,,,
,,,,,Team BDS,MAD Lions,red_side,blue_side
Gangplank,Seraphine,Ornn,Gnar,12.12,,,,
Lucian,Volibear,Wukong,Trundle,12.12,,,,
Yuumi,Sylas,Orianna,Lissandra,12.12,,,,
Renata Glasc,Pyke,Ashe,Kalista,12.12,,,,
Ahri,Swain,Tahm Kench,Braum,12.12,,,,
,,,,,Astralis,Excel Esports,blue_side,red_side
Volibear,Seraphine,Gangplank,Ornn,12.12,,,,
Kalista,Senna,Trundle,Viego,12.12,,,,
Yuumi,Wukong,Corki,Ahri,12.12,,,,
Kayle,Jarvan IV,Zeri,Twitch,12.12,,,,
Gragas,Renata Glasc,Rakan,Zilean,12.12,,,,
,,,,,G2 Esports,Fnatic,red_side,blue_side
Senna,Yuumi,Gangplank,Ornn,12.12,,,,
Seraphine,Wukong,Viego,Lee Sin,12.12,,,,
Corki,Swain,Lissandra,Ahri,12.12,,,,
Ezreal,Twisted Fate,Kalista,Zeri,12.12,,,,
Braum,Sylas,Nautilus,Renata Glasc,12.12,,,,
,,,,,MAD Lions,Misfits Gaming,red_side,blue_side
Seraphine,Yuumi,Gnar,Ornn,12.12,,,,
Wukong,Gangplank,Hecarim,Viego,12.12,,,,
Belveth,Corki,Ahri,Vex,12.12,,,,
Ezreal,Trundle,Tahm Kench,Xayah,12.12,,,,
Zeri,Volibear,Senna,Rakan,12.12,,,,
,,,,,Team Vitality,Astralis,blue_side,red_side
Yuumi,Azir,Zac,Ornn,12.12,,,,
Seraphine,Kalista,Trundle,Lee Sin,12.12,,,,
Gangplank,Wukong,Corki,Sylas,12.12,,,,
Viktor,Gwen,Lucian,Tahm Kench,12.12,,,,
Ahri,Gnar,Nami,Senna,12.12,,,,
,,,,,Rogue,SK Gaming,blue_side,red_side
Volibear,Yuumi,Sion,Sejuani,12.12,,,,
Senna,Gangplank,Wukong,Viego,12.12,,,,
Seraphine,Kalista,Lissandra,Taliyah,12.12,,,,
Corki,Gnar,Lucian,Ezreal,12.12,,,,
Ornn,Gwen,Nami,Karma,12.12,,,,
,,,,,Excel Esports,Team BDS,blue_side,red_side
Senna,Yuumi,Gangplank,Aatrox,12.12,,,,
Seraphine,Kalista,Wukong,Volibear,12.12,,,,
Ahri,Corki,Swain,Zoe,12.12,,,,
Kayle,Twisted Fate,Twitch,Zeri,12.12,,,,
Akshan,Lulu,Renata Glasc,Zilean,12.12,,,,
,,,,,MAD Lions,G2 Esports,blue_side,red_side
Seraphine,Lucian,Gragas,Sion,12.12,,,,
Yuumi,Corki,Volibear,Belveth,12.12,,,,
Wukong,Gangplank,Azir,Viktor,12.12,,,,
Ornn,Gwen,Zeri,Twitch,12.12,,,,
Gnar,Zilean,Renata Glasc,Rakan,12.12,,,,
,,,,,Fnatic,Astralis,blue_side,red_side
Corki,Yuumi,Kayle,Gangplank,12.12,,,,
Volibear,Belveth,Wukong,Jarvan IV,12.12,,,,
Seraphine,Nami,Ahri,Azir,12.12,,,,
Renata Glasc,Senna,Zeri,Kalista,12.12,,,,
Braum,Ezreal,Rakan,Nautilus,12.12,,,,
,,,,,Excel Esports,Rogue,red_side,blue_side
Seraphine,Gangplank,Gnar,Camille,12.12,,,,
Wukong,Corki,Belveth,Lee Sin,12.12,,,,
Kayle,Yuumi,Ahri,Lissandra,12.12,,,,
Tahm Kench,Volibear,Ezreal,Karthus,12.12,,,,
Swain,Rakan,Alistar,Senna,12.12,,,,
,,,,,Team Vitality,SK Gaming,blue_side,red_side
Senna,Gnar,Ornn,Gangplank,12.12,,,,
Seraphine,Yuumi,Wukong,Volibear,12.12,,,,
Renata Glasc,Belveth,Corki,Ahri,12.12,,,,
Braum,Kalista,Kaisa,Ezreal,12.12,,,,
Zeri,Lucian,Nautilus,Karma,12.12,,,,
,,,,,Misfits Gaming,Team BDS,blue_side,red_side
Volibear,Lucian,Gangplank,Kayle,12.11,,,,
LeBlanc,Yuumi,Viego,Wukong,12.11,,,,
Lissandra,Zeri,Ahri,Swain,12.11,,,,
Corki,Ezreal,Xayah,Yasuo,12.11,,,,
Tahm Kench,Rakan,Nautilus,Senna,12.11,,,,
,,,,,Team Vitality,G2 Esports,red_side,blue_side
Ezreal,Volibear,Gragas,Gnar,12.11,,,,
Yuumi,Kalista,Viego,Skarner,12.11,,,,
Wukong,Pyke,Corki,KogMaw,12.11,,,,
Gwen,Rakan,Zeri,Tahm Kench,12.11,,,,
Sylas,Zilean,Renata Glasc,Senna,12.11,,,,
,,,,,Fnatic,Team BDS,blue_side,red_side
Yuumi,Lucian,Gnar,Ornn,12.11,,,,
Gangplank,Corki,Wukong,Lillia,12.11,,,,
Zeri,Lissandra,Azir,Yone,12.11,,,,
Ezreal,Gwen,Soraka,Seraphine,12.11,,,,
Twitch,Tahm Kench,Senna,Pyke,12.11,,,,
,,,,,Rogue,Astralis,blue_side,red_side
Wukong,Gangplank,Gnar,Gwen,12.11,,,,
Twisted Fate,Ezreal,Volibear,Lee Sin,12.11,,,,
Zoe,Twitch,Ahri,Sylas,12.11,,,,
Trundle,Corki,Lucian,Zeri,12.11,,,,
Viego,Jayce,Yuumi,Nautilus,12.11,,,,
,,,,,Excel Esports,MAD Lions,blue_side,red_side
Kalista,Zeri,Ornn,Aatrox,12.11,,,,
Lucian,Corki,Wukong,Viego,12.11,,,,
Volibear,Yuumi,Ahri,Lissandra,12.11,,,,
Gwen,Nautilus,Kaisa,Ezreal,12.11,,,,
Kayle,Leona,Renata Glasc,Rakan,12.11,,,,
,,,,,Misfits Gaming,SK Gaming,blue_side,red_side
Wukong,Corki,Fiora,Gwen,12.11,,,,
Kalista,Gangplank,Volibear,Viego,12.11,,,,
Draven,LeBlanc,Ahri,Twisted Fate,12.11,,,,
Gnar,Kayle,Lucian,Zeri,12.11,,,,
Lissandra,Jayce,Nami,Yuumi,12.11,,,,
,,,,,Fnatic,MAD Lions,red_side,blue_side
Wukong,Volibear,Gnar,Irelia,12.11,,,,
Yuumi,Senna,Vi,Hecarim,12.11,,,,
Akali,Gangplank,Ahri,Lissandra,12.11,,,,
Viego,Ornn,Lucian,Ezreal,12.11,,,,
Lee Sin,Sejuani,Nami,Karma,12.11,,,,
,,,,,G2 Esports,Team BDS,red_side,blue_side
Kalista,Zeri,Gnar,Gangplank,12.11,,,,
Lucian,Yuumi,Lee Sin,Wukong,12.11,,,,
Ornn,Viego,Corki,Ahri,12.11,,,,
Swain,Gwen,Ezreal,Seraphine,12.11,,,,
Viktor,Volibear,Rakan,Senna,12.11,,,,
,,,,,Misfits Gaming,Rogue,red_side,blue_side
Volibear,Kalista,Gnar,Gwen,12.11,,,,
Corki,Lucian,Viego,Wukong,12.11,,,,
Gangplank,Ezreal,Ahri,Azir,12.11,,,,
Sylas,LeBlanc,Zeri,Tahm Kench,12.11,,,,
Swain,Fiora,Yuumi,Senna,12.11,,,,
,,,,,Excel Esports,Team Vitality,blue_side,red_side
Yuumi,Lucian,Kayle,Gangplank,12.11,,,,
Wukong,Kalista,Trundle,Volibear,12.11,,,,
Viktor,Zeri,Corki,Orianna,12.11,,,,
Lulu,Nautilus,Jinx,Xayah,12.11,,,,
Senna,Ezreal,Renata Glasc,Rakan,12.11,,,,
,,,,,SK Gaming,Astralis,red_side,blue_side
Kalista,Zeri,Gnar,Gangplank,12.11,,,,
Senna,Lucian,Wukong,Volibear,12.11,,,,
Braum,Yuumi,Zoe,Azir,12.11,,,,
Renata Glasc,Gwen,Draven,Ezreal,12.11,,,,
Jarvan IV,Jayce,Nautilus,Rakan,12.11,,,,
,,,,,MAD Lions,Rogue,red_side,blue_side
Yuumi,Senna,Gangplank,Gwen,12.11,,,,
Kalista,Yone,Volibear,Wukong,12.11,,,,
Draven,Diana,Ahri,Twisted Fate,12.11,,,,
Zeri,Taric,Lucian,Ezreal,12.11,,,,
Lissandra,Rakan,Lulu,Nami,12.11,,,,
,,,,,G2 Esports,Excel Esports,blue_side,red_side
Draven,Lucian,Gangplank,Kayle,12.11,,,,
Gwen,Kalista,Volibear,Wukong,12.11,,,,
Twitch,Zeri,Viktor,Corki,12.11,,,,
Kaisa,Yuumi,Ezreal,Tristana,12.11,,,,
Zilean,Ahri,Leona,Rakan,12.11,,,,
,,,,,SK Gaming,Fnatic,red_side,blue_side
Gangplank,Lucian,Akali,Gwen,12.11,,,,
