blue_bans,red_bans,blue_picks,red_picks,patch,blue_side,red_side,winner,loser
Xin Zhao,Jayce,Ashe,Nautilus,14.4,,,,
,,,,,FlyQuest,100 Thieves,blue_side,red_side
Orianna,Varus,Aatrox,Gnar,14.4,,,,
Kalista,Taliyah,Ivern,Volibear,14.4,,,,
Jayce,Twisted Fate,Hwei,Azir,14.4,,,,
Leona,Renekton,Senna,Smolder,14.4,,,,
Braum,Udyr,Nautilus,Maokai,14.4,,,,
,,,,,Shopify Rebellion,Immortals,blue_side,red_side
Kalista,Ivern,Aatrox,KSante,14.4,,,,
Ashe,Orianna,Volibear,Poppy,14.4,,,,
Twisted Fate,Taliyah,Ahri,Azir,14.4,,,,
Jax,Hwei,Senna,Seraphine,14.4,,,,
Renekton,Akali,Nautilus,Rell,14.4,,,,
,,,,,NRG,Team Liquid,blue_side,red_side
Ivern,Twisted Fate,Renekton,KSante,14.4,,,,
Ashe,Varus,Trundle,Lee Sin,14.4,,,,
Kalista,Vi,Hwei,Taliyah,14.4,,,,
Volibear,Azir,Senna,Smolder,14.4,,,,
Jayce,Orianna,Tahm Kench,Nautilus,14.4,,,,
,,,,,100 Thieves,Dignitas,blue_side,red_side
Orianna,Twisted Fate,Renekton,Aatrox,14.4,,,,
Volibear,Ahri,Nidalee,Maokai,14.4,,,,
Kalista,Akali,Azir,Karma,14.4,,,,
Xin Zhao,Lee Sin,Senna,Varus,14.4,,,,
Jayce,Jarvan IV,Nautilus,Ashe,14.4,,,,
,,,,,Cloud9,FlyQuest,blue_side,red_side
Senna,Vi,KSante,Zac,14.3,,,,
Kalista,Karma,Ivern,Nocturne,14.3,,,,
Varus,Rakan,Tristana,Orianna,14.3,,,,
Rell,Udyr,Xayah,Smolder,14.3,,,,
Malphite,Kaisa,Nautilus,Leona,14.3,,,,
,,,,,Dignitas,NRG,blue_side,red_side
Udyr,Senna,Aatrox,Olaf,14.3,,,,
Orianna,KSante,Vi,Sejuani,14.3,,,,
Kalista,Poppy,Taliyah,Akali,14.3,,,,
Lulu,Riven,Varus,Zeri,14.3,,,,
Rakan,Gwen,Milio,Bard,14.3,,,,
,,,,,100 Thieves,Cloud9,blue_side,red_side
Ivern,Karma,Udyr,KSante,14.3,,,,
Varus,Orianna,Viego,Vi,14.3,,,,
Senna,Olaf,Azir,Taliyah,14.3,,,,
Aatrox,Darius,Kalista,Twisted Fate,14.3,,,,
Gnar,Sejuani,Renata Glasc,Maokai,14.3,,,,
,,,,,FlyQuest,Immortals,blue_side,red_side
Varus,Kalista,Rumble,Aatrox,14.3,,,,
Wukong,Ziggs,Xin Zhao,Vi,14.3,,,,
Sion,Udyr,Aurelion Sol,Orianna,14.3,,,,
Zeri,Ashe,Senna,Xayah,14.3,,,,
Ezreal,Tahm Kench,Nautilus,Rakan,14.3,,,,
,,,,,Team Liquid,Shopify Rebellion,blue_side,red_side
Vi,Orianna,Aatrox,Yone,14.3,,,,
Senna,Kalista,Ivern,Rell,14.3,,,,
Renata Glasc,Varus,Hwei,Sylas,14.3,,,,
Taliyah,Nautilus,Zeri,Smolder,14.3,,,,
Sejuani,Maokai,Leona,Rakan,14.3,,,,
,,,,,Immortals,Dignitas,red_side,blue_side
Tristana,Ivern,Udyr,KSante,14.3,,,,
Orianna,Ashe,Vi,Sejuani,14.3,,,,
Darius,Twisted Fate,Taliyah,Azir,14.3,,,,
Karma,Hwei,Senna,Varus,14.3,,,,
Milio,Akali,Tahm Kench,Bard,14.3,,,,
,,,,,NRG,Cloud9,red_side,blue_side
Udyr,Senna,Aatrox,KSante,14.3,,,,
Smolder,Renata Glasc,Vi,Sejuani,14.3,,,,
Ziggs,Yone,Taliyah,Orianna,14.3,,,,
Nocturne,Olaf,Varus,Kalista,14.3,,,,
Ashe,Gwen,Alistar,Taric,14.3,,,,
,,,,,100 Thieves,Team Liquid,blue_side,red_side
Ashe,Udyr,Aatrox,KSante,14.3,,,,
Kalista,Maokai,Wukong,Vi,14.3,,,,
Karma,Varus,Orianna,Azir,14.3,,,,
Olaf,Nocturne,Xayah,Smolder,14.3,,,,
Renata Glasc,Poppy,Rakan,Blitzcrank,14.3,,,,
,,,,,Shopify Rebellion,FlyQuest,blue_side,red_side
Karma,Ashe,KSante,Aatrox,14.2,,,,
Kalista,Senna,Viego,Nocturne,14.2,,,,
Udyr,Ivern,LeBlanc,Orianna,14.2,,,,
Zac,Lillia,Jhin,Varus,14.2,,,,
Rakan,Vi,Maokai,Leona,14.2,,,,
,,,,,NRG,Immortals,red_side,blue_side
Azir,Udyr,KSante,Olaf,14.2,,,,
Orianna,Kalista,Brand,Lillia,14.2,,,,
Varus,Karma,Sion,Aatrox,14.2,,,,
Gwen,Rakan,Ezreal,Senna,14.2,,,,
Yone,Milio,Nautilus,Tahm Kench,14.2,,,,
,,,,,Shopify Rebellion,100 Thieves,red_side,blue_side
Nocturne,Karma,Udyr,Gnar,14.2,,,,
Senna,Ashe,Lee Sin,Lillia,14.2,,,,
Varus,Kalista,Ziggs,Orianna,14.2,,,,
Jarvan IV,Vi,Aphelios,Lucian,14.2,,,,
Xin Zhao,Tristana,Lulu,Milio,14.2,,,,
,,,,,Team Liquid,Cloud9,blue_side,red_side
Orianna,Vi,Aatrox,Gragas,14.2,,,,
Karma,KSante,Viego,Maokai,14.2,,,,
Kalista,Varus,Syndra,Tristana,14.2,,,,
Milio,Gnar,Senna,Aphelios,14.2,,,,
Xayah,Azir,Tahm Kench,Bard,14.2,,,,
,,,,,Dignitas,FlyQuest,red_side,blue_side
Brand,Azir,KSante,Udyr,14.2,,,,
Lillia,Orianna,Nocturne,Taliyah,14.2,,,,
Karma,Ivern,Neeko,Sion,14.2,,,,
Poppy,Corki,Kalista,Varus,14.2,,,,
Tristana,Twisted Fate,Ashe,Nautilus,14.2,,,,
,,,,,NRG,Shopify Rebellion,red_side,blue_side
Jarvan IV,Kalista,Zac,KSante,14.2,,,,
Ashe,Maokai,Rell,Poppy,14.2,,,,
Karma,Varus,Jayce,Orianna,14.2,,,,
Nocturne,Lillia,Senna,Aphelios,14.2,,,,
Aatrox,Ivern,Tahm Kench,Milio,14.2,,,,
,,,,,Immortals,100 Thieves,red_side,blue_side
Maokai,Karma,KSante,Aatrox,14.2,,,,
Nocturne,Ashe,Brand,Rell,14.2,,,,
Ivern,Kalista,Orianna,Neeko,14.2,,,,
Azir,Udyr,Varus,Lucian,14.2,,,,
Tristana,Vi,Nautilus,Milio,14.2,,,,
,,,,,FlyQuest,Cloud9,blue_side,red_side
Aphelios,Varus,Aatrox,Udyr,14.2,,,,
Ashe,Taliyah,Nocturne,Poppy,14.2,,,,
Karma,Vi,Orianna,Azir,14.2,,,,
Xayah,Gnar,Kalista,Lucian,14.2,,,,
Senna,Sejuani,Renata Glasc,Milio,14.2,,,,
,,,,,Dignitas,Team Liquid,red_side,blue_side
Orianna,Senna,Aatrox,Olaf,14.2,,,,
Ashe,KSante,Viego,Maokai,14.2,,,,
Karma,Riven,Sylas,Azir,14.2,,,,
Hwei,Vi,Kalista,Varus,14.2,,,,
Soraka,Nocturne,Renata Glasc,Neeko,14.2,,,,
,,,,,100 Thieves,FlyQuest,red_side,blue_side
Azir,Karma,KSante,Gnar,14.2,,,,
Orianna,Udyr,Maokai,Sejuani,14.2,,,,
Ashe,Brand,Garen,Taliyah,14.2,,,,
Corki,Jayce,Kalista,Varus,14.2,,,,
Yone,Tristana,Senna,Renata Glasc,14.2,,,,
,,,,,Shopify Rebellion,Dignitas,red_side,blue_side
Ivern,Neeko,Poppy,KSante,14.2,,,,
Kalista,Udyr,Vi,Graves,14.2,,,,
Jayce,Karma,Azir,Orianna,14.2,,,,
Taliyah,Ashe,Ezreal,Senna,14.2,,,,
Brand,Varus,Bard,Tahm Kench,14.2,,,,
,,,,,Team Liquid,NRG,red_side,blue_side
Jayce,Ashe,Udyr,Aatrox,14.2,,,,
Kalista,Lucian,Rell,Ivern,14.2,,,,
Maokai,Akali,Tristana,Orianna,14.2,,,,
Trundle,Yone,Varus,Ezreal,14.2,,,,
Nocturne,Azir,Karma,Bard,14.2,,,,
,,,,,Cloud9,Immortals,red_side,blue_side
Jayce,Neeko,Udyr,KSante,14.2,,,,
Kalista,Lucian,Maokai,Vi,14.2,,,,
Varus,Karma,Tristana,Azir,14.2,,,,
Jhin,Ashe,Aphelios,Ezreal,14.2,,,,
Milio,Xayah,Rakan,Bard,14.2,,,,
,,,,,Team Liquid,Immortals,blue_side,red_side
Orianna,Ashe,KSante,Darius,14.2,,,,
Vi,Jayce,Ivern,Sejuani,14.2,,,,
Karma,Yone,Azir,Corki,14.2,,,,
Olaf,Nautilus,Kalista,Varus,14.2,,,,
Aatrox,Trundle,Rell,Renata Glasc,14.2,,,,
,,,,,NRG,FlyQuest,blue_side,red_side
Ashe,Brand,Udyr,Aatrox,14.2,,,,
Azir,Karma,Lillia,Maokai,14.2,,,,
Orianna,Gnar,Sion,Vayne,14.2,,,,
Gwen,Aphelios,Varus,Kalista,14.2,,,,
Vi,Xayah,Milio,Renata Glasc,14.2,,,,
,,,,,Shopify Rebellion,Cloud9,blue_side,red_side
Seraphine,Rumble,Poppy,KSante,14.2,,,,
Karma,Udyr,Vi,Trundle,14.2,,,,
Nocturne,Kalista,Akali,Azir,14.2,,,,
Twisted Fate,Corki,Jhin,Varus,14.2,,,,
Orianna,Gwen,Ashe,Senna,14.2,,,,
,,,,,Dignitas,100 Thieves,red_side,blue_side
Lucian,Kalista,Udyr,Gnar,14.2,,,,
Vi,Azir,Lillia,Nocturne,14.2,,,,
Karma,Orianna,Jayce,Akali,14.2,,,,
Brand,Aphelios,Jhin,Varus,14.2,,,,
Corki,Xayah,Maokai,Rell,14.2,,,,
,,,,,Immortals,Shopify Rebellion,blue_side,red_side
Neeko,Varus,Mordekaiser,KSante,14.2,,,,
Nautilus,Vi,Trundle,Rell,14.2,,,,
Nocturne,Ashe,Orianna,Tristana,14.2,,,,
Maokai,Olaf,Ezreal,Lucian,14.2,,,,
Xin Zhao,Poppy,Karma,Nami,14.2,,,,
,,,,,FlyQuest,Team Liquid,blue_side,red_side
Rumble,Seraphine,KSante,Jayce,14.2,,,,
Kalista,Karma,Sejuani,Vi,14.2,,,,
Udyr,Corki,Akali,Azir,14.2,,,,
Gwen,Nocturne,Varus,Jhin,14.2,,,,
Twisted Fate,Jarvan IV,Rakan,Ashe,14.2,,,,
,,,,,100 Thieves,NRG,red_side,blue_side
KSante,Ashe,Rumble,Ornn,14.2,,,,
Vi,Udyr,Nocturne,Maokai,14.2,,,,
Karma,Twisted Fate,Orianna,Azir,14.2,,,,
Aatrox,Jarvan IV,Kalista,Aphelios,14.2,,,,
Poppy,Akali,Renata Glasc,Milio,14.2,,,,
,,,,,Cloud9,Dignitas,blue_side,red_side
Udyr,Seraphine,Jayce,Rumble,14.1,,,,
Vi,Ashe,Rell,Xin Zhao,14.1,,,,
Rakan,Kalista,Corki,Azir,14.1,,,,
Tristana,Nocturne,Senna,Lucian,14.1,,,,
Yone,No ban,Tahm Kench,Milio,14.1,,,,
,,,,,NRG,Dignitas,blue_side,red_side
Udyr,Rumble,Aatrox,Olaf,14.1,,,,
Lucian,Nocturne,Rell,Vi,14.1,,,,
Seraphine,Kalista,Corki,Azir,14.1,,,,
Orianna,KSante,Varus,Jhin,14.1,,,,
Jayce,Jax,Blitzcrank,Ashe,14.1,,,,
,,,,,Immortals,FlyQuest,red_side,blue_side
Lucian,Seraphine,Gwen,Udyr,14.1,,,,
Kalista,Ashe,Nocturne,Xin Zhao,14.1,,,,
Rumble,Poppy,Neeko,Akali,14.1,,,,
LeBlanc,Riven,Senna,Varus,14.1,,,,
Sylas,Aatrox,Nautilus,Karma,14.1,,,,
,,,,,100 Thieves,Cloud9,red_side,blue_side
Senna,Kalista,Udyr,Rumble,14.1,,,,
Seraphine,Ashe,Poppy,Trundle,14.1,,,,
Akali,Neeko,Azir,Corki,14.1,,,,
Vi,Aphelios,Zeri,Lucian,14.1,,,,
Yone,Rakan,Lulu,Nami,14.1,,,,
,,,,,Team Liquid,Shopify Rebellion,blue_side,red_side
Kalista,Lucian,Gragas,Jax,14.1,,,,
Seraphine,Udyr,Vi,Maokai,14.1,,,,
Ashe,Rumble,Corki,Azir,14.1,,,,
Poppy,Renata Glasc,Varus,Jhin,14.1,,,,
Nocturne,Jayce,Rakan,Rell,14.1,,,,
,,,,,Dignitas,Immortals,blue_side,red_side
Vi,Kalista,Udyr,Aatrox,14.1,,,,
Rumble,Ashe,Poppy,Xin Zhao,14.1,,,,
Nocturne,Azir,Orianna,Zac,14.1,,,,
Akali,Trundle,Senna,Lucian,14.1,,,,
KSante,Hecarim,Seraphine,Nami,14.1,,,,
,,,,,FlyQuest,Shopify Rebellion,blue_side,red_side
Senna,Rumble,Udyr,KSante,14.1,,,,
Corki,Ashe,Viego,Jarvan IV,14.1,,,,
Aphelios,Kalista,Azir,Taliyah,14.1,,,,
Vi,Nocturne,Varus,Lucian,14.1,,,,
Rell,Xin Zhao,Nautilus,Milio,14.1,,,,
,,,,,Cloud9,NRG,blue_side,red_side
Akali,Rumble,Udyr,Riven,14.1,,,,
Senna,Kalista,Xin Zhao,Vi,14.1,,,,
Varus,Lucian,Ziggs,Yone,14.1,,,,
Jarvan IV,Neeko,Jhin,Seraphine,14.1,,,,
Nocturne,Poppy,Ashe,Karma,14.1,,,,
,,,,,Team Liquid,100 Thieves,red_side,blue_side
